"X1","X2","n","Sample_real","quantile_99_9","real_n"
493,"ipaH321",7,"zNegative_22",21.2616862461866,NA
493,"dfrA1",19,"zNegative_22",171.576934043566,NA
493,"eae111",5,"zNegative_22",23.7304952007239,NA
493,"stx2181",3,"zNegative_22",28.4620161784287,NA
493,"qnrS1",1,"zNegative_22",7.41224995740564,NA
493,"mcr64",6,"zNegative_22",89.7884189932358,NA
493,"aggR11",1,"zNegative_22",41.2496354721484,NA
493,"aadA21",2,"zNegative_22",9.14218305826812,NA
493,"aac3II63",1,"zNegative_22",3.768131939875,NA
493,"aac6I6",2,"zNegative_22",24.2770971057034,NA
493,"stx11581",3,"zNegative_22",41.8241822416477,NA
493,"astA13",4,"zNegative_22",10.8982949359371,NA
493,"bfpF56",1,"zNegative_22",2.97627866533694,NA
493,"mphA18",4,"zNegative_22",17.0702477702863,NA
493,"bfpF105",1,"zNegative_22",2.84048617445339,NA
493,"estIa94",2,"zNegative_22",7.15894419987053,NA
493,"tetM34",1,"zNegative_22",19.905700783891,NA
493,"aaiC47",1,"zNegative_22",13.6202465566286,NA
494,"aph6I29",344,"zNegative_23",1564.71149082057,NA
494,"dfrA15",5009,"zNegative_23",45044.3140768821,NA
494,"dfrA243",342,"zNegative_23",3059.13029908572,NA
494,"ipaH921",142,"zNegative_23",892.457127114583,NA
494,"tetA13",43,"zNegative_23",179.496739852089,NA
494,"dfrA58",130,"zNegative_23",570.011106605434,NA
494,"sul15",60,"zNegative_23",406.852140513735,NA
494,"qnrB7",669,"zNegative_23",3932.28470087176,NA
494,"stx1301",30,"zNegative_23",383.16671651034,NA
494,"mcr28",219,"zNegative_23",3302.48592248652,NA
494,"dfrA369",555,"zNegative_23",8679.36043701556,NA
494,"aadA57",4,"zNegative_23",23.5136927375065,NA
494,"eae6271",33,"zNegative_23",513.949347429163,NA
494,"invE132",143,"zNegative_23",1873.07522286973,NA
494,"eltA73",15,"zNegative_23",100.946481015484,NA
494,"trpA354",26,"zNegative_23",134.062059371692,NA
494,"bfpA82",149,"zNegative_23",1344.94106231646,NA
494,"sul336",64,"zNegative_23",651.156032356883,NA
494,"gadph195",15,"zNegative_23",105.058327370762,NA
494,"chuA24",22,"zNegative_23",120.880769045547,NA
494,"ant2Ia1",41,"zNegative_23",225.708178159779,NA
494,"tetB43",16,"zNegative_23",186.174284143104,NA
494,"sul22",13,"zNegative_23",234.331413109493,NA
494,"dfrA1",10,"zNegative_23",171.576934043566,NA
494,"stx23291",5,"zNegative_23",78.4426543581793,NA
494,"yjaA12",15,"zNegative_23",194.115628268021,NA
494,"ipaH321",5,"zNegative_23",21.2616862461866,NA
494,"tetM34",1,"zNegative_23",19.905700783891,NA
494,"mphA18",1,"zNegative_23",17.0702477702863,NA
494,"bfpF56",1,"zNegative_23",2.97627866533694,NA
494,"uidA616",8,"zNegative_23",51.0816207588305,NA
494,"astA13",4,"zNegative_23",10.8982949359371,NA
494,"eae111",3,"zNegative_23",23.7304952007239,NA
494,"aac6I6",3,"zNegative_23",24.2770971057034,NA
494,"aadA21",1,"zNegative_23",9.14218305826812,NA
494,"stx2181",1,"zNegative_23",28.4620161784287,NA
494,"aac3VI23",6,"zNegative_23",43.3275644759138,NA
494,"Tsp19",1,"zNegative_23",21.8678047948649,NA
494,"mcr64",3,"zNegative_23",89.7884189932358,NA
494,"aap223",2,"zNegative_23",2.87320121980796,NA
494,"eltA4510",2,"zNegative_23",6.28783638827619,NA
494,"aaiC47",1,"zNegative_23",13.6202465566286,NA
494,"stx11581",1,"zNegative_23",41.8241822416477,NA
494,"aac3II63",1,"zNegative_23",3.768131939875,NA
495,"mcr28",166,"zNegative_24",3302.48592248652,NA
495,"dfrA15",4208,"zNegative_24",45044.3140768821,NA
495,"aph6I29",367,"zNegative_24",1564.71149082057,NA
495,"dfrA369",434,"zNegative_24",8679.36043701556,NA
495,"ipaH921",125,"zNegative_24",892.457127114583,NA
495,"tetA13",66,"zNegative_24",179.496739852089,NA
495,"dfrA243",315,"zNegative_24",3059.13029908572,NA
495,"qnrB7",572,"zNegative_24",3932.28470087176,NA
495,"bfpA82",105,"zNegative_24",1344.94106231646,NA
495,"trpA354",12,"zNegative_24",134.062059371692,NA
495,"sul336",56,"zNegative_24",651.156032356883,NA
495,"stx1301",37,"zNegative_24",383.16671651034,NA
495,"sul15",62,"zNegative_24",406.852140513735,NA
495,"gadph195",7,"zNegative_24",105.058327370762,NA
495,"invE132",115,"zNegative_24",1873.07522286973,NA
495,"aadA1",2,"zNegative_24",14.1571352863536,NA
495,"dfrA1",10,"zNegative_24",171.576934043566,NA
495,"tetB43",19,"zNegative_24",186.174284143104,NA
495,"aadA57",8,"zNegative_24",23.5136927375065,NA
495,"stx2181",2,"zNegative_24",28.4620161784287,NA
495,"ant2Ia1",39,"zNegative_24",225.708178159779,NA
495,"eae6271",27,"zNegative_24",513.949347429163,NA
495,"dfrA58",93,"zNegative_24",570.011106605434,NA
495,"aac3VI23",14,"zNegative_24",43.3275644759138,NA
495,"Tsp19",3,"zNegative_24",21.8678047948649,NA
495,"eltA73",9,"zNegative_24",100.946481015484,NA
495,"stx23291",9,"zNegative_24",78.4426543581793,NA
495,"chuA24",14,"zNegative_24",120.880769045547,NA
495,"eltB12",1,"zNegative_24",4.11448275856325,NA
495,"sul22",13,"zNegative_24",234.331413109493,NA
495,"yjaA12",15,"zNegative_24",194.115628268021,NA
495,"arpA19",1,"zNegative_24",7.89715486823765,NA
495,"mcr64",3,"zNegative_24",89.7884189932358,NA
495,"stx11581",5,"zNegative_24",41.8241822416477,NA
495,"aac3II63",2,"zNegative_24",3.768131939875,NA
495,"ipaH321",3,"zNegative_24",21.2616862461866,NA
495,"tetM34",3,"zNegative_24",19.905700783891,NA
495,"bfpF56",1,"zNegative_24",2.97627866533694,NA
495,"astA13",1,"zNegative_24",10.8982949359371,NA
496,"invE132",98,"zNegative_25",1873.07522286973,NA
496,"dfrA369",338,"zNegative_25",8679.36043701556,NA
496,"dfrA15",3696,"zNegative_25",45044.3140768821,NA
496,"qnrB7",463,"zNegative_25",3932.28470087176,NA
496,"dfrA243",307,"zNegative_25",3059.13029908572,NA
496,"aph6I29",267,"zNegative_25",1564.71149082057,NA
496,"dfrA58",87,"zNegative_25",570.011106605434,NA
496,"mcr28",138,"zNegative_25",3302.48592248652,NA
496,"ipaH921",106,"zNegative_25",892.457127114583,NA
496,"tetA13",41,"zNegative_25",179.496739852089,NA
496,"eltA73",12,"zNegative_25",100.946481015484,NA
496,"sul336",49,"zNegative_25",651.156032356883,NA
496,"sul15",65,"zNegative_25",406.852140513735,NA
496,"gadph195",9,"zNegative_25",105.058327370762,NA
496,"trpA354",10,"zNegative_25",134.062059371692,NA
496,"stx11581",3,"zNegative_25",41.8241822416477,NA
496,"tetB43",15,"zNegative_25",186.174284143104,NA
496,"bfpA82",86,"zNegative_25",1344.94106231646,NA
496,"stx23291",7,"zNegative_25",78.4426543581793,NA
496,"ant2Ia1",27,"zNegative_25",225.708178159779,NA
496,"eae6271",22,"zNegative_25",513.949347429163,NA
496,"chuA24",15,"zNegative_25",120.880769045547,NA
496,"ipaH321",3,"zNegative_25",21.2616862461866,NA
496,"yjaA12",9,"zNegative_25",194.115628268021,NA
496,"dfrA1",8,"zNegative_25",171.576934043566,NA
496,"sul22",15,"zNegative_25",234.331413109493,NA
496,"stx1301",12,"zNegative_25",383.16671651034,NA
496,"mcr64",3,"zNegative_25",89.7884189932358,NA
496,"stx2181",3,"zNegative_25",28.4620161784287,NA
496,"uidA616",7,"zNegative_25",51.0816207588305,NA
496,"aaiC47",2,"zNegative_25",13.6202465566286,NA
496,"aac6I6",1,"zNegative_25",24.2770971057034,NA
496,"aac3VI23",9,"zNegative_25",43.3275644759138,NA
496,"astA13",2,"zNegative_25",10.8982949359371,NA
496,"mphA18",2,"zNegative_25",17.0702477702863,NA
496,"tetM34",1,"zNegative_25",19.905700783891,NA
496,"Tsp19",1,"zNegative_25",21.8678047948649,NA
496,"aadA57",3,"zNegative_25",23.5136927375065,NA
496,"aggR11",1,"zNegative_25",41.2496354721484,NA
497,"dfrA15",3801,"zNegative_26",45044.3140768821,NA
497,"dfrA58",85,"zNegative_26",570.011106605434,NA
497,"dfrA369",363,"zNegative_26",8679.36043701556,NA
497,"ant2Ia1",20,"zNegative_26",225.708178159779,NA
497,"sul22",14,"zNegative_26",234.331413109493,NA
497,"bfpA82",92,"zNegative_26",1344.94106231646,NA
497,"qnrB7",485,"zNegative_26",3932.28470087176,NA
497,"sul336",46,"zNegative_26",651.156032356883,NA
497,"dfrA243",273,"zNegative_26",3059.13029908572,NA
497,"ipaH921",97,"zNegative_26",892.457127114583,NA
497,"aph6I29",295,"zNegative_26",1564.71149082057,NA
497,"uidA616",9,"zNegative_26",51.0816207588305,NA
497,"mcr28",136,"zNegative_26",3302.48592248652,NA
497,"stx1301",26,"zNegative_26",383.16671651034,NA
497,"tetA13",33,"zNegative_26",179.496739852089,NA
497,"chuA24",19,"zNegative_26",120.880769045547,NA
497,"sul15",44,"zNegative_26",406.852140513735,NA
497,"invE132",94,"zNegative_26",1873.07522286973,NA
497,"yjaA12",8,"zNegative_26",194.115628268021,NA
497,"aadA1",3,"zNegative_26",14.1571352863536,NA
497,"mphA18",3,"zNegative_26",17.0702477702863,NA
497,"eltA73",14,"zNegative_26",100.946481015484,NA
497,"tetB43",14,"zNegative_26",186.174284143104,NA
497,"eae6271",21,"zNegative_26",513.949347429163,NA
497,"stx23291",7,"zNegative_26",78.4426543581793,NA
497,"aac3VI23",14,"zNegative_26",43.3275644759138,NA
497,"aac6I123",1,"zNegative_26",11.3437589734004,NA
497,"Tsp19",1,"zNegative_26",21.8678047948649,NA
497,"dfrA1",8,"zNegative_26",171.576934043566,NA
497,"aadA57",2,"zNegative_26",23.5136927375065,NA
497,"trpA354",15,"zNegative_26",134.062059371692,NA
497,"gadph195",5,"zNegative_26",105.058327370762,NA
497,"stx2181",1,"zNegative_26",28.4620161784287,NA
497,"aap223",1,"zNegative_26",2.87320121980796,NA
497,"aaiC17",1,"zNegative_26",20.0162425863696,NA
497,"ermB1",1,"zNegative_26",9.18421024727134,NA
497,"qnrB35",1,"zNegative_26",1,NA
497,"eltA4510",1,"zNegative_26",6.28783638827619,NA
497,"aac6I6",1,"zNegative_26",24.2770971057034,NA
497,"stx11581",1,"zNegative_26",41.8241822416477,NA
497,"tetM34",1,"zNegative_26",19.905700783891,NA
497,"ipaH321",1,"zNegative_26",21.2616862461866,NA
498,"dfrA15",2037,"zNegative_27",45044.3140768821,NA
498,"dfrA58",50,"zNegative_27",570.011106605434,NA
498,"dfrA243",183,"zNegative_27",3059.13029908572,NA
498,"qnrB7",222,"zNegative_27",3932.28470087176,NA
498,"dfrA369",234,"zNegative_27",8679.36043701556,NA
498,"aph6I29",126,"zNegative_27",1564.71149082057,NA
498,"invE132",54,"zNegative_27",1873.07522286973,NA
498,"bfpA82",66,"zNegative_27",1344.94106231646,NA
498,"eae6271",15,"zNegative_27",513.949347429163,NA
498,"sul15",24,"zNegative_27",406.852140513735,NA
498,"stx1301",21,"zNegative_27",383.16671651034,NA
498,"ant2Ia1",17,"zNegative_27",225.708178159779,NA
498,"ipaH921",32,"zNegative_27",892.457127114583,NA
498,"sul336",32,"zNegative_27",651.156032356883,NA
498,"mcr28",102,"zNegative_27",3302.48592248652,NA
498,"tetA13",30,"zNegative_27",179.496739852089,NA
498,"aadA57",4,"zNegative_27",23.5136927375065,NA
498,"gadph195",4,"zNegative_27",105.058327370762,NA
498,"sul22",10,"zNegative_27",234.331413109493,NA
498,"stx23291",3,"zNegative_27",78.4426543581793,NA
498,"chuA24",13,"zNegative_27",120.880769045547,NA
498,"tetB43",11,"zNegative_27",186.174284143104,NA
498,"uidA616",4,"zNegative_27",51.0816207588305,NA
498,"ipaH321",2,"zNegative_27",21.2616862461866,NA
498,"aac3VI23",9,"zNegative_27",43.3275644759138,NA
498,"aadA1",2,"zNegative_27",14.1571352863536,NA
498,"trpA354",2,"zNegative_27",134.062059371692,NA
498,"yjaA12",3,"zNegative_27",194.115628268021,NA
498,"dfrA1",5,"zNegative_27",171.576934043566,NA
498,"aac6I6",2,"zNegative_27",24.2770971057034,NA
498,"mcr64",1,"zNegative_27",89.7884189932358,NA
498,"aggR11",2,"zNegative_27",41.2496354721484,NA
498,"astA13",1,"zNegative_27",10.8982949359371,NA
498,"aadA21",1,"zNegative_27",9.14218305826812,NA
498,"eltA73",3,"zNegative_27",100.946481015484,NA
498,"stx11581",1,"zNegative_27",41.8241822416477,NA
499,"dfrA15",2782,"zNegative_28",45044.3140768821,NA
499,"mphA18",2,"zNegative_28",17.0702477702863,NA
499,"bfpA82",69,"zNegative_28",1344.94106231646,NA
499,"qnrB7",376,"zNegative_28",3932.28470087176,NA
499,"dfrA58",71,"zNegative_28",570.011106605434,NA
499,"invE132",56,"zNegative_28",1873.07522286973,NA
499,"dfrA243",221,"zNegative_28",3059.13029908572,NA
499,"ipaH921",52,"zNegative_28",892.457127114583,NA
499,"sul15",38,"zNegative_28",406.852140513735,NA
499,"dfrA369",264,"zNegative_28",8679.36043701556,NA
499,"chuA24",16,"zNegative_28",120.880769045547,NA
499,"mcr28",103,"zNegative_28",3302.48592248652,NA
499,"aph6I29",195,"zNegative_28",1564.71149082057,NA
499,"aac3VI23",7,"zNegative_28",43.3275644759138,NA
499,"eae6271",14,"zNegative_28",513.949347429163,NA
499,"tetA13",37,"zNegative_28",179.496739852089,NA
499,"sul336",38,"zNegative_28",651.156032356883,NA
499,"ant2Ia1",26,"zNegative_28",225.708178159779,NA
499,"yjaA12",14,"zNegative_28",194.115628268021,NA
499,"tetB43",10,"zNegative_28",186.174284143104,NA
499,"sul22",14,"zNegative_28",234.331413109493,NA
499,"eltA73",4,"zNegative_28",100.946481015484,NA
499,"aac3II63",1,"zNegative_28",3.768131939875,NA
499,"stx23291",3,"zNegative_28",78.4426543581793,NA
499,"stx1301",19,"zNegative_28",383.16671651034,NA
499,"gadph195",5,"zNegative_28",105.058327370762,NA
499,"mcr64",5,"zNegative_28",89.7884189932358,NA
499,"dfrA1",6,"zNegative_28",171.576934043566,NA
499,"stx11581",1,"zNegative_28",41.8241822416477,NA
499,"astA13",2,"zNegative_28",10.8982949359371,NA
499,"trpA354",8,"zNegative_28",134.062059371692,NA
499,"stx2181",2,"zNegative_28",28.4620161784287,NA
499,"ipaH321",3,"zNegative_28",21.2616862461866,NA
499,"eltA4510",1,"zNegative_28",6.28783638827619,NA
499,"aap223",1,"zNegative_28",2.87320121980796,NA
499,"aaiC47",1,"zNegative_28",13.6202465566286,NA
499,"eae111",1,"zNegative_28",23.7304952007239,NA
499,"aadA57",3,"zNegative_28",23.5136927375065,NA
499,"Tsp19",2,"zNegative_28",21.8678047948649,NA
499,"uidA616",2,"zNegative_28",51.0816207588305,NA
499,"aadA1",1,"zNegative_28",14.1571352863536,NA
500,"aph6I29",324,"zNegative_29",1564.71149082057,NA
500,"dfrA15",4350,"zNegative_29",45044.3140768821,NA
500,"mcr28",176,"zNegative_29",3302.48592248652,NA
500,"dfrA369",435,"zNegative_29",8679.36043701556,NA
500,"qnrB7",579,"zNegative_29",3932.28470087176,NA
500,"ipaH921",113,"zNegative_29",892.457127114583,NA
500,"invE132",125,"zNegative_29",1873.07522286973,NA
500,"dfrA58",108,"zNegative_29",570.011106605434,NA
500,"dfrA243",321,"zNegative_29",3059.13029908572,NA
500,"sul336",44,"zNegative_29",651.156032356883,NA
500,"bfpA82",119,"zNegative_29",1344.94106231646,NA
500,"sul15",73,"zNegative_29",406.852140513735,NA
500,"stx2181",6,"zNegative_29",28.4620161784287,NA
500,"yjaA12",19,"zNegative_29",194.115628268021,NA
500,"stx1301",36,"zNegative_29",383.16671651034,NA
500,"estIa94",1,"zNegative_29",7.15894419987053,NA
500,"stx23291",7,"zNegative_29",78.4426543581793,NA
500,"ant2Ia1",41,"zNegative_29",225.708178159779,NA
500,"sul22",16,"zNegative_29",234.331413109493,NA
500,"tetA13",60,"zNegative_29",179.496739852089,NA
500,"Tsp19",5,"zNegative_29",21.8678047948649,NA
500,"trpA354",20,"zNegative_29",134.062059371692,NA
500,"eae6271",31,"zNegative_29",513.949347429163,NA
500,"tetB43",16,"zNegative_29",186.174284143104,NA
500,"eltA73",9,"zNegative_29",100.946481015484,NA
500,"dfrA1",12,"zNegative_29",171.576934043566,NA
500,"gadph195",8,"zNegative_29",105.058327370762,NA
500,"ipaH321",8,"zNegative_29",21.2616862461866,NA
500,"uidA616",11,"zNegative_29",51.0816207588305,NA
500,"aadA57",6,"zNegative_29",23.5136927375065,NA
500,"stx11581",4,"zNegative_29",41.8241822416477,NA
500,"eae111",5,"zNegative_29",23.7304952007239,NA
500,"mcr64",1,"zNegative_29",89.7884189932358,NA
500,"chuA24",14,"zNegative_29",120.880769045547,NA
500,"aaiC17",2,"zNegative_29",20.0162425863696,NA
500,"aadA1",1,"zNegative_29",14.1571352863536,NA
500,"aac3VI23",6,"zNegative_29",43.3275644759138,NA
500,"mphA18",1,"zNegative_29",17.0702477702863,NA
500,"aac6I6",3,"zNegative_29",24.2770971057034,NA
500,"tetM34",1,"zNegative_29",19.905700783891,NA
501,"aadA57",4,"zNegative_30",23.5136927375065,NA
501,"dfrA15",4789,"zNegative_30",45044.3140768821,NA
501,"dfrA58",129,"zNegative_30",570.011106605434,NA
501,"eltA73",9,"zNegative_30",100.946481015484,NA
501,"bfpA82",156,"zNegative_30",1344.94106231646,NA
501,"dfrA243",370,"zNegative_30",3059.13029908572,NA
501,"qnrB7",609,"zNegative_30",3932.28470087176,NA
501,"aph6I29",359,"zNegative_30",1564.71149082057,NA
501,"sul336",63,"zNegative_30",651.156032356883,NA
501,"mcr28",208,"zNegative_30",3302.48592248652,NA
501,"chuA24",18,"zNegative_30",120.880769045547,NA
501,"ant2Ia1",31,"zNegative_30",225.708178159779,NA
501,"sul15",70,"zNegative_30",406.852140513735,NA
501,"tetB43",25,"zNegative_30",186.174284143104,NA
501,"dfrA369",480,"zNegative_30",8679.36043701556,NA
501,"tetA13",60,"zNegative_30",179.496739852089,NA
501,"eae6271",30,"zNegative_30",513.949347429163,NA
501,"aggR11",1,"zNegative_30",41.2496354721484,NA
501,"invE132",110,"zNegative_30",1873.07522286973,NA
501,"ipaH921",133,"zNegative_30",892.457127114583,NA
501,"stx1301",25,"zNegative_30",383.16671651034,NA
501,"sul22",15,"zNegative_30",234.331413109493,NA
501,"stx11581",4,"zNegative_30",41.8241822416477,NA
501,"dfrA1",9,"zNegative_30",171.576934043566,NA
501,"gadph195",12,"zNegative_30",105.058327370762,NA
501,"aaiC17",2,"zNegative_30",20.0162425863696,NA
501,"yjaA12",18,"zNegative_30",194.115628268021,NA
501,"aac3VI23",12,"zNegative_30",43.3275644759138,NA
501,"stx23291",12,"zNegative_30",78.4426543581793,NA
501,"trpA354",12,"zNegative_30",134.062059371692,NA
501,"stx2181",2,"zNegative_30",28.4620161784287,NA
501,"aac6I6",1,"zNegative_30",24.2770971057034,NA
501,"ipaH321",5,"zNegative_30",21.2616862461866,NA
501,"uidA616",3,"zNegative_30",51.0816207588305,NA
501,"astA13",2,"zNegative_30",10.8982949359371,NA
501,"aac3II63",1,"zNegative_30",3.768131939875,NA
501,"mphA18",2,"zNegative_30",17.0702477702863,NA
501,"mcr64",4,"zNegative_30",89.7884189932358,NA
501,"aatA22",1,"zNegative_30",1,NA
501,"estIa94",1,"zNegative_30",7.15894419987053,NA
501,"Tsp19",3,"zNegative_30",21.8678047948649,NA
501,"eae111",1,"zNegative_30",23.7304952007239,NA
501,"eltA4510",1,"zNegative_30",6.28783638827619,NA
501,"tetM34",3,"zNegative_30",19.905700783891,NA
501,"aadA1",1,"zNegative_30",14.1571352863536,NA
501,"aaiC47",1,"zNegative_30",13.6202465566286,NA
502,"dfrA243",410,"zNegative_31",3059.13029908572,NA
502,"aph6I29",376,"zNegative_31",1564.71149082057,NA
502,"dfrA15",5487,"zNegative_31",45044.3140768821,NA
502,"dfrA58",125,"zNegative_31",570.011106605434,NA
502,"ipaH921",146,"zNegative_31",892.457127114583,NA
502,"dfrA369",573,"zNegative_31",8679.36043701556,NA
502,"qnrB7",723,"zNegative_31",3932.28470087176,NA
502,"invE132",159,"zNegative_31",1873.07522286973,NA
502,"mcr28",253,"zNegative_31",3302.48592248652,NA
502,"ant2Ia1",52,"zNegative_31",225.708178159779,NA
502,"bfpA82",160,"zNegative_31",1344.94106231646,NA
502,"sul336",63,"zNegative_31",651.156032356883,NA
502,"sul15",86,"zNegative_31",406.852140513735,NA
502,"stx23291",9,"zNegative_31",78.4426543581793,NA
502,"aac6I6",5,"zNegative_31",24.2770971057034,NA
502,"sul22",16,"zNegative_31",234.331413109493,NA
502,"aadA57",3,"zNegative_31",23.5136927375065,NA
502,"tetB43",25,"zNegative_31",186.174284143104,NA
502,"eltA73",13,"zNegative_31",100.946481015484,NA
502,"stx1301",31,"zNegative_31",383.16671651034,NA
502,"trpA354",14,"zNegative_31",134.062059371692,NA
502,"tetA13",43,"zNegative_31",179.496739852089,NA
502,"ipaH321",4,"zNegative_31",21.2616862461866,NA
502,"chuA24",28,"zNegative_31",120.880769045547,NA
502,"yjaA12",15,"zNegative_31",194.115628268021,NA
502,"aac3VI23",17,"zNegative_31",43.3275644759138,NA
502,"eae6271",34,"zNegative_31",513.949347429163,NA
502,"Tsp19",4,"zNegative_31",21.8678047948649,NA
502,"uidA616",7,"zNegative_31",51.0816207588305,NA
502,"arpA19",1,"zNegative_31",7.89715486823765,NA
502,"dfrA1",6,"zNegative_31",171.576934043566,NA
502,"stx11581",1,"zNegative_31",41.8241822416477,NA
502,"stx2181",4,"zNegative_31",28.4620161784287,NA
502,"mcr64",3,"zNegative_31",89.7884189932358,NA
502,"aadA1",2,"zNegative_31",14.1571352863536,NA
502,"gadph195",5,"zNegative_31",105.058327370762,NA
502,"aadA21",1,"zNegative_31",9.14218305826812,NA
502,"tetM34",2,"zNegative_31",19.905700783891,NA
502,"aaiC17",1,"zNegative_31",20.0162425863696,NA
502,"mphA18",2,"zNegative_31",17.0702477702863,NA
502,"aggR11",1,"zNegative_31",41.2496354721484,NA
503,"qnrB7",2943,"zNegative_32",3932.28470087176,NA
503,"dfrA15",30913,"zNegative_32",45044.3140768821,NA
503,"dfrA243",2097,"zNegative_32",3059.13029908572,NA
503,"aadA57",11,"zNegative_32",23.5136927375065,NA
503,"yjaA12",118,"zNegative_32",194.115628268021,NA
503,"dfrA58",404,"zNegative_32",570.011106605434,NA
503,"aph6I29",1155,"zNegative_32",1564.71149082057,NA
503,"invE132",1176,"zNegative_32",1873.07522286973,NA
503,"dfrA369",5367,"zNegative_32",8679.36043701556,NA
503,"ipaH921",561,"zNegative_32",892.457127114583,NA
503,"mphA18",10,"zNegative_32",17.0702477702863,NA
503,"stx1301",241,"zNegative_32",383.16671651034,NA
503,"gadph195",71,"zNegative_32",105.058327370762,NA
503,"eltA73",62,"zNegative_32",100.946481015484,NA
503,"bfpA82",934,"zNegative_32",1344.94106231646,NA
503,"sul15",295,"zNegative_32",406.852140513735,NA
503,"mcr28",2065,"zNegative_32",3302.48592248652,NA
503,"sul22",144,"zNegative_32",234.331413109493,NA
503,"tetA13",121,"zNegative_32",179.496739852089,NA
503,"trpA354",99,"zNegative_32",134.062059371692,NA
503,"eae6271",315,"zNegative_32",513.949347429163,NA
503,"tetB43",103,"zNegative_32",186.174284143104,NA
503,"chuA24",84,"zNegative_32",120.880769045547,NA
503,"sul336",441,"zNegative_32",651.156032356883,NA
503,"ant2Ia1",162,"zNegative_32",225.708178159779,NA
503,"stx23291",51,"zNegative_32",78.4426543581793,NA
503,"dfrA1",108,"zNegative_32",171.576934043566,NA
503,"stx2181",13,"zNegative_32",28.4620161784287,NA
503,"ipaH321",17,"zNegative_32",21.2616862461866,NA
503,"aac3VI23",23,"zNegative_32",43.3275644759138,NA
503,"uidA616",21,"zNegative_32",51.0816207588305,NA
503,"tetM34",13,"zNegative_32",19.905700783891,NA
503,"aaiC17",6,"zNegative_32",20.0162425863696,NA
503,"Tsp19",13,"zNegative_32",21.8678047948649,NA
503,"mcr64",44,"zNegative_32",89.7884189932358,NA
503,"aac6I6",15,"zNegative_32",24.2770971057034,NA
503,"estIa94",1,"zNegative_32",7.15894419987053,NA
503,"eae111",8,"zNegative_32",23.7304952007239,NA
503,"aac6I123",8,"zNegative_32",11.3437589734004,NA
503,"ermB1",4,"zNegative_32",9.18421024727134,NA
503,"qnrS1",5,"zNegative_32",7.41224995740564,NA
503,"aadA1",8,"zNegative_32",14.1571352863536,NA
503,"stx11581",26,"zNegative_32",41.8241822416477,NA
503,"astA13",4,"zNegative_32",10.8982949359371,NA
503,"aadA21",5,"zNegative_32",9.14218305826812,NA
503,"bfpF56",2,"zNegative_32",2.97627866533694,NA
503,"aac3II63",1,"zNegative_32",3.768131939875,NA
503,"eltB2318",2,"zNegative_32",3.83864029633549,NA
503,"estIa1515",2,"zNegative_32",4.64619414520943,NA
503,"arpA19",5,"zNegative_32",7.89715486823765,NA
503,"eltA4510",1,"zNegative_32",6.28783638827619,NA
503,"aggR11",9,"zNegative_32",41.2496354721484,NA
503,"aaiC47",5,"zNegative_32",13.6202465566286,NA
503,"qnrB35",1,"zNegative_32",1,NA
503,"eltB12",1,"zNegative_32",4.11448275856325,NA
503,"aafA83",1,"zNegative_32",1,NA
503,"intI125",1,"zNegative_32",1,NA
503,"bfpF105",1,"zNegative_32",2.84048617445339,NA
503,"aap223",1,"zNegative_32",2.87320121980796,NA
504,"aadA57",13,"zNegative_33",23.5136927375065,NA
504,"aph6I29",891,"zNegative_33",1564.71149082057,NA
504,"dfrA15",26527,"zNegative_33",45044.3140768821,NA
504,"dfrA243",1919,"zNegative_33",3059.13029908572,NA
504,"qnrB7",2240,"zNegative_33",3932.28470087176,NA
504,"stx23291",40,"zNegative_33",78.4426543581793,NA
504,"dfrA58",351,"zNegative_33",570.011106605434,NA
504,"dfrA369",4658,"zNegative_33",8679.36043701556,NA
504,"bfpA82",726,"zNegative_33",1344.94106231646,NA
504,"invE132",969,"zNegative_33",1873.07522286973,NA
504,"chuA24",84,"zNegative_33",120.880769045547,NA
504,"tetA13",96,"zNegative_33",179.496739852089,NA
504,"stx1301",209,"zNegative_33",383.16671651034,NA
504,"gadph195",59,"zNegative_33",105.058327370762,NA
504,"aadA1",7,"zNegative_33",14.1571352863536,NA
504,"mcr28",1753,"zNegative_33",3302.48592248652,NA
504,"tetB43",96,"zNegative_33",186.174284143104,NA
504,"ipaH921",554,"zNegative_33",892.457127114583,NA
504,"stx2181",13,"zNegative_33",28.4620161784287,NA
504,"ant2Ia1",132,"zNegative_33",225.708178159779,NA
504,"dfrA1",73,"zNegative_33",171.576934043566,NA
504,"yjaA12",118,"zNegative_33",194.115628268021,NA
504,"uidA616",32,"zNegative_33",51.0816207588305,NA
504,"sul15",223,"zNegative_33",406.852140513735,NA
504,"aac3VI23",18,"zNegative_33",43.3275644759138,NA
504,"sul336",358,"zNegative_33",651.156032356883,NA
504,"eae6271",276,"zNegative_33",513.949347429163,NA
504,"eae111",12,"zNegative_33",23.7304952007239,NA
504,"Tsp19",13,"zNegative_33",21.8678047948649,NA
504,"stx11581",24,"zNegative_33",41.8241822416477,NA
504,"eltA73",62,"zNegative_33",100.946481015484,NA
504,"aadA21",4,"zNegative_33",9.14218305826812,NA
504,"trpA354",68,"zNegative_33",134.062059371692,NA
504,"sul22",117,"zNegative_33",234.331413109493,NA
504,"mphA18",7,"zNegative_33",17.0702477702863,NA
504,"mcr64",41,"zNegative_33",89.7884189932358,NA
504,"bfpF56",1,"zNegative_33",2.97627866533694,NA
